profile_audit_sequence,decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,verified_decision_applied,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note,audit_unit_profile_count,evidence_route,audit_priority,profile_search_query,profile_search_url,official_site_search_query,official_site_search_url,audit_rule
248,profile:LA_CA_L:google:cid:5546745703059237379,LA_CA_L,google:cid:5546745703059237379,Yang Bao Bin MD,"149 N 6th St, Montebello, CA 90640",business_listings,Cardiologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:87792a8b95e277fa,unknown,,Cardiologist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1323-721-5121,,,1.0,34.011382,-118.1057774,False,https://www.google.com/maps?cid=5546745703059237379,google_profile_only,,eligibility_review_block:0afc4d33c90a61aa,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Yang Bao Bin MD"" ""149 N 6th St, Montebello, CA 90640"" ""+1323-721-5121"" dentist dental patients",https://www.google.com/search?q=%22Yang+Bao+Bin+MD%22+%22149+N+6th+St%2C+Montebello%2C+CA+90640%22+%22%2B1323-721-5121%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
249,profile:Macon_GA_M:google:cid:4691704608957327781,Macon_GA_M,google:cid:4691704608957327781,Jasmine Edwards,"205 Tom Hill Sr Blvd Ste B, Macon, GA 31210",business_listings|maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1478-654-3111,,,,32.8968819,-83.6875106,False,https://www.google.com/maps?cid=4691704608957327781,google_profile_only,,eligibility_review_block:572d91b4219ccbc8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Jasmine Edwards"" ""205 Tom Hill Sr Blvd Ste B, Macon, GA 31210"" ""+1478-654-3111"" dentist dental patients",https://www.google.com/search?q=%22Jasmine+Edwards%22+%22205+Tom+Hill+Sr+Blvd+Ste+B%2C+Macon%2C+GA+31210%22+%22%2B1478-654-3111%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
250,profile:NYC_NY_L:google:cid:1196111142762645885,NYC_NY_L,google:cid:1196111142762645885,3D Imaging Inc,"1560 Broadway, New York, NY 10036",business_listings,Medical diagnostic imaging center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:65504865b22162bd,unknown,,Medical diagnostic imaging center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-354-6444,,,6.0,40.7585723,-73.98455729999999,False,https://www.google.com/maps?cid=1196111142762645885,google_profile_only,,eligibility_review_block:a5567b94b567a125,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""3D Imaging Inc"" ""1560 Broadway, New York, NY 10036"" ""+1212-354-6444"" dentist dental patients",https://www.google.com/search?q=%223D+Imaging+Inc%22+%221560+Broadway%2C+New+York%2C+NY+10036%22+%22%2B1212-354-6444%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
251,profile:NYC_NY_L:google:cid:15322627160932991390,NYC_NY_L,google:cid:15322627160932991390,AV Sleep Company,"635 Madison Ave Fl 19, New York, NY 10022",business_listings,Sleep clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d73fe04c4858867b,unknown,,Sleep clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1631-352-0856,,,,40.7636668,-73.9709945,False,https://www.google.com/maps?cid=15322627160932991390,google_profile_only,,eligibility_review_block:e845dea1783fca37,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""AV Sleep Company"" ""635 Madison Ave Fl 19, New York, NY 10022"" ""+1631-352-0856"" dentist dental patients",https://www.google.com/search?q=%22AV+Sleep+Company%22+%22635+Madison+Ave+Fl+19%2C+New+York%2C+NY+10022%22+%22%2B1631-352-0856%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
252,profile:NYC_NY_L:google:cid:36045056295983553,NYC_NY_L,google:cid:36045056295983553,Akpinar Bill B,"61-10 Marathon Pkwy, Flushing, NY 11362",business_listings,Acupuncturist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:109ca635159bfcf9,unknown,,Acupuncturist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-428-2780,,,14.0,40.7566135,-73.7297387,False,https://www.google.com/maps?cid=36045056295983553,google_profile_only,,eligibility_review_block:42983d00b3e73cf7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Akpinar Bill B"" ""61-10 Marathon Pkwy, Flushing, NY 11362"" ""+1718-428-2780"" dentist dental patients",https://www.google.com/search?q=%22Akpinar+Bill+B%22+%2261-10+Marathon+Pkwy%2C+Flushing%2C+NY+11362%22+%22%2B1718-428-2780%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
253,profile:NYC_NY_L:google:cid:8627939193481494640,NYC_NY_L,google:cid:8627939193481494640,Art Investment Consultancy,"851 5th Ave, New York, NY 10065",business_listings,Art gallery,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:2828f45881a41726,unknown,,Art gallery,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-734-0000,,,1.0,40.7687487,-73.96949049999999,False,https://www.google.com/maps?cid=8627939193481494640,google_profile_only,,eligibility_review_block:c0f721ea7ea7da6f,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Art Investment Consultancy"" ""851 5th Ave, New York, NY 10065"" ""+1212-734-0000"" dentist dental patients",https://www.google.com/search?q=%22Art+Investment+Consultancy%22+%22851+5th+Ave%2C+New+York%2C+NY+10065%22+%22%2B1212-734-0000%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
254,profile:NYC_NY_L:google:cid:6263446382272302887,NYC_NY_L,google:cid:6263446382272302887,Brooklyn Medcare,"445 Kings Hwy Fl 2, Brooklyn, NY 11223",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-645-0300,,,10.0,40.604622,-73.973599,False,https://www.google.com/maps?cid=6263446382272302887,google_profile_only,,eligibility_review_block:f4c2797be5d8fc40,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Brooklyn Medcare"" ""445 Kings Hwy Fl 2, Brooklyn, NY 11223"" ""+1718-645-0300"" dentist dental patients",https://www.google.com/search?q=%22Brooklyn+Medcare%22+%22445+Kings+Hwy+Fl+2%2C+Brooklyn%2C+NY+11223%22+%22%2B1718-645-0300%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
255,profile:NYC_NY_L:google:cid:3053711292195176961,NYC_NY_L,google:cid:3053711292195176961,"Deborah M. Swiderski, MD","111 E 210th St, Bronx, NY 10467",business_listings,Internist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:190ff23a6596779d,unknown,,Internist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-920-5521,,,,40.8799679,-73.8798813,False,https://www.google.com/maps?cid=3053711292195176961,google_profile_only,,eligibility_review_block:c63ebf933de2b9bd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Deborah M. Swiderski, MD"" ""111 E 210th St, Bronx, NY 10467"" ""+1718-920-5521"" dentist dental patients",https://www.google.com/search?q=%22Deborah+M.+Swiderski%2C+MD%22+%22111+E+210th+St%2C+Bronx%2C+NY+10467%22+%22%2B1718-920-5521%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
256,profile:NYC_NY_L:google:cid:8516860510085333250,NYC_NY_L,google:cid:8516860510085333250,Dr. Caroline Nup,"2 Allen St, New York, NY 10002",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-226-3250,,,3.0,40.7145952,-73.9922313,False,https://www.google.com/maps?cid=8516860510085333250,google_profile_only,,eligibility_review_block:fc0f10fd44195313,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Caroline Nup"" ""2 Allen St, New York, NY 10002"" ""+1212-226-3250"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Caroline+Nup%22+%222+Allen+St%2C+New+York%2C+NY+10002%22+%22%2B1212-226-3250%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
257,profile:NYC_NY_L:google:cid:9953255016073954045,NYC_NY_L,google:cid:9953255016073954045,Dr. Frank Lo,"80 Broad St, New York, NY 10004",business_listings,Physical therapist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:c40b38a9a09eff2c,unknown,,Physical therapist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-493-4999,,,1.0,40.7043392,-74.0117909,False,https://www.google.com/maps?cid=9953255016073954045,google_profile_only,,eligibility_review_block:c0f6f340fed7ebb3,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Frank Lo"" ""80 Broad St, New York, NY 10004"" ""+1212-493-4999"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Frank+Lo%22+%2280+Broad+St%2C+New+York%2C+NY+10004%22+%22%2B1212-493-4999%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
258,profile:NYC_NY_L:google:cid:12624793362500748108,NYC_NY_L,google:cid:12624793362500748108,Dr. Luzmarina Coffey,"220 13th St, Brooklyn, NY 11215",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-832-5980,,,,40.6674033,-73.99021119999999,False,https://www.google.com/maps?cid=12624793362500748108,google_profile_only,,eligibility_review_block:5378e85b3823826e,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Luzmarina Coffey"" ""220 13th St, Brooklyn, NY 11215"" ""+1718-832-5980"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Luzmarina+Coffey%22+%22220+13th+St%2C+Brooklyn%2C+NY+11215%22+%22%2B1718-832-5980%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
259,profile:NYC_NY_L:google:cid:15164199505872784181,NYC_NY_L,google:cid:15164199505872784181,Dr. Michael Devito,"6 E 45th St Rm 1200, New York, NY 10017",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-302-4132,,,1.0,40.7548711,-73.9789103,False,https://www.google.com/maps?cid=15164199505872784181,google_profile_only,,eligibility_review_block:11411dee260641f8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Michael Devito"" ""6 E 45th St Rm 1200, New York, NY 10017"" ""+1212-302-4132"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Michael+Devito%22+%226+E+45th+St+Rm+1200%2C+New+York%2C+NY+10017%22+%22%2B1212-302-4132%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
260,profile:NYC_NY_L:google:cid:15310307393337248434,NYC_NY_L,google:cid:15310307393337248434,Dr. Michael Yeung,"217 Grand St #801, New York, NY 10013",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-680-0573,,,,40.7186792,-73.9961107,False,https://www.google.com/maps?cid=15310307393337248434,google_profile_only,,eligibility_review_block:9c5051e5fa7e4f07,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Michael Yeung"" ""217 Grand St #801, New York, NY 10013"" ""+1212-680-0573"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Michael+Yeung%22+%22217+Grand+St+%23801%2C+New+York%2C+NY+10013%22+%22%2B1212-680-0573%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
