decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note
profile:Atlanta_GA_L:google:cid:17876037465300181764,Atlanta_GA_L,google:cid:17876037465300181764,Southside Health Care Inc: Mills Anthony MD,"1046 Ridge Ave SW #4, Atlanta, GA 30315",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-688-1350,,,1.0,33.7270375,-84.39187439999999,https://www.google.com/maps?cid=17876037465300181764,google_profile_only,,eligibility_review_block:c45c0e23ada8fd09,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Atlanta_GA_L:google:cid:6442774181064297868,Atlanta_GA_L,google:cid:6442774181064297868,"The Family Health Centers of Georgia, Inc.","868 York Ave SW, Atlanta, GA 30310",maps_core,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-752-1400,fhcga.org,http://fhcga.org/?utm_source=GMBSocialClimb&utm_medium=TheFamilyHealthCentersofGeorgia%2CInc.,1312.0,33.736796,-84.41637399999999,https://www.google.com/maps?cid=6442774181064297868,website_then_google_profile,fhcga.org,eligibility_review_block:b681ad3d6e3d5fcc,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Augusta_GA_L:google:cid:14702604690810388273,Augusta_GA_L,google:cid:14702604690810388273,Shifa Care Clinic,"3416 Middleton Dr, Augusta, GA 30907",maps_core,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1706-513-0582,www.facebook.com,https://www.facebook.com/shifacareclinic,16.0,33.5123855,-82.0737814,https://www.google.com/maps?cid=14702604690810388273,website_then_google_profile,www.facebook.com,eligibility_review_block:7fbbaf9a644ab9be,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Buffalo_NY_L:google:cid:9656432255286679171,Buffalo_NY_L,google:cid:9656432255286679171,ECMC Health Campus,"462 Grider St, Buffalo, NY 14215",maps_core|maps_specialist,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-898-3000,www.ecmc.edu,http://www.ecmc.edu/,826.0,42.9266226,-78.8319633,https://www.google.com/maps?cid=9656432255286679171,website_then_google_profile,www.ecmc.edu,eligibility_review_block:d930d9ac11ba2df1,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Buffalo_NY_L:google:cid:7387759025015642405,Buffalo_NY_L,google:cid:7387759025015642405,Oishei Healthy Kids,"1100 Main St, Buffalo, NY 14209",maps_core|maps_specialist,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-370-1000,www.ochbuffalo.org,https://www.ochbuffalo.org/care-treatment/Oishei-Healthy-Kids-Health-Home,5.0,42.9037206,-78.8691592,https://www.google.com/maps?cid=7387759025015642405,website_then_google_profile,www.ochbuffalo.org,eligibility_review_block:bd676fb32d21ac53,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:18324274402083215110,NYC_NY_L,google:cid:18324274402083215110,Apicha Community Health Center - Jackson Heights-Queens,"82-11 37th Ave, Jackson Heights, NY 11372",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-567-5200,www.apicha.org,https://www.apicha.org/locations/jackson-heights-clinic/,112.0,40.7500058,-73.8838809,https://www.google.com/maps?cid=18324274402083215110,website_then_google_profile,www.apicha.org,eligibility_review_block:3e1e10cc72501bff,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:3395348879050996542,NYC_NY_L,google:cid:3395348879050996542,BMS Family Health and Wellness Centers@Ashford,"650 Ashford St, Brooklyn, NY 11207",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-345-5000,www.bmsfamilyhealth.org,https://www.bmsfamilyhealth.org/,157.0,40.665815,-73.883386,https://www.google.com/maps?cid=3395348879050996542,website_then_google_profile,www.bmsfamilyhealth.org,eligibility_review_block:50b76de9d5f67b05,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:6263446382272302887,NYC_NY_L,google:cid:6263446382272302887,Brooklyn Medcare,"445 Kings Hwy Fl 2, Brooklyn, NY 11223",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-645-0300,,,10.0,40.604622,-73.973599,https://www.google.com/maps?cid=6263446382272302887,google_profile_only,,eligibility_review_block:f4c2797be5d8fc40,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:11156333151333039142,NYC_NY_L,google:cid:11156333151333039142,"Century Medical & Dental Center | Brooklyn, Gravesend","260 Avenue X, Brooklyn, NY 11223",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-336-8855,www.centurymedicaldental.com,https://www.centurymedicaldental.com/gravesend-brooklyn-ny-11223/,525.0,40.5899691,-73.97338069999999,https://www.google.com/maps?cid=11156333151333039142,website_then_google_profile,www.centurymedicaldental.com,eligibility_review_block:b8163eeba9b28cea,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:8026919671469686565,NYC_NY_L,google:cid:8026919671469686565,Century Medical & Dental Center | South Bronx,"425 Westchester Ave, Bronx, NY 10455",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-705-2555,www.centurymedicaldental.com,https://www.centurymedicaldental.com/bronx-ny-10455/,36.0,40.8167113,-73.915691,https://www.google.com/maps?cid=8026919671469686565,website_then_google_profile,www.centurymedicaldental.com,eligibility_review_block:b8163eeba9b28cea,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:5427215135935540092,NYC_NY_L,google:cid:5427215135935540092,Charles B. Wang Community Health Center,"131-72 40th Rd 4th Floor, Flushing, NY 11354",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-587-1111,www.cbwchc.org,https://www.cbwchc.org/,1060.0,40.7568563,-73.8343531,https://www.google.com/maps?cid=5427215135935540092,website_then_google_profile,www.cbwchc.org,eligibility_review_block:879034564dc36aae,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:5545151789808744503,NYC_NY_L,google:cid:5545151789808744503,Children's Aid: Bronx Health Center,"910 E 172nd St, Bronx, NY 10460",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1347-767-2200,www.childrensaidnyc.org,http://www.childrensaidnyc.org/health,27.0,40.834085,-73.8901497,https://www.google.com/maps?cid=5545151789808744503,website_then_google_profile,www.childrensaidnyc.org,eligibility_review_block:a84adfff126af993,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:12688400926869408311,NYC_NY_L,google:cid:12688400926869408311,ColumbiaDoctors - Midtown,"51 W 51st St, New York, NY 10019",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-326-8500,www.columbiadoctors.org,https://www.columbiadoctors.org/locations/columbiadoctors-midtown?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,133.0,40.7603402,-73.97906019999999,https://www.google.com/maps?cid=12688400926869408311,website_then_google_profile,www.columbiadoctors.org,eligibility_review_block:693a1df2c176f4ed,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:13390369086248022341,NYC_NY_L,google:cid:13390369086248022341,Morris Heights Health Center,"85 W Burnside Ave, Bronx, NY 10453",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-716-4400,www.mhhc.org,https://www.mhhc.org/,211.0,40.854781,-73.9100666,https://www.google.com/maps?cid=13390369086248022341,website_then_google_profile,www.mhhc.org,eligibility_review_block:c09be474f1284d24,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:18267820865628352209,NYC_NY_L,google:cid:18267820865628352209,"The Joseph P. Addabbo Family Health Center, Inc.","62-00 Beach Channel Dr, Arverne, NY 11692",business_listings,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-945-7150,www.addabbo.org,http://www.addabbo.org/,365.0,40.5934632,-73.791738,https://www.google.com/maps?cid=18267820865628352209,website_then_google_profile,www.addabbo.org,eligibility_review_block:5fe61fe1f649a4f8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
